"","Nombre","Lat","Lon","est","indicador","unidad","periodo","pendiente","p_valor"
"200","TRICAUCO",-38.84388889,-71.55138889,"X09401001.2","MaxTmax","�C_decada","Verano",-0.506896551724138,0.560304964816064
"201","PUESCO (ADUANA)",-39.53361111,-71.55611111,"X09412003.9","MaxTmax","�C_decada","Anual",-0.921245828698553,0.409478986788851
"202","PUESCO (ADUANA)",-39.53361111,-71.55611111,"X09412003.9","MaxTmax","�C_decada","Otono",0.167630700778648,0.380864249240586
"203","PUESCO (ADUANA)",-39.53361111,-71.55611111,"X09412003.9","MaxTmax","�C_decada","Invierno",-1.05984427141268,0.162294895644987
"204","PUESCO (ADUANA)",-39.53361111,-71.55611111,"X09412003.9","MaxTmax","�C_decada","Primavera",-1.32313681868743,0.0430483385318321
"205","PUESCO (ADUANA)",-39.53361111,-71.55611111,"X09412003.9","MaxTmax","�C_decada","Verano",-0.580788177339899,0.720182893427827
"206","PUCON",-39.28916667,-71.92638889,"X09420002.4","MaxTmax","�C_decada","Anual",0.128142380422692,0.519939450313349
"207","PUCON",-39.28916667,-71.92638889,"X09420002.4","MaxTmax","�C_decada","Otono",-0.0789766407119001,0.857937674285934
"208","PUCON",-39.28916667,-71.92638889,"X09420002.4","MaxTmax","�C_decada","Invierno",-1.29021134593993,0.0626594420958374
"209","PUCON",-39.28916667,-71.92638889,"X09420002.4","MaxTmax","�C_decada","Primavera",-1.06651835372636,0.0895999962387132
"210","PUCON",-39.28916667,-71.92638889,"X09420002.4","MaxTmax","�C_decada","Verano",0.652709359605911,0.33754554481069
"211","TEODORO SCHMITD",-39.025,-73.07916667,"X09438001.4","MaxTmax","�C_decada","Anual",-0.147052280311459,0.985758871574261
"212","TEODORO SCHMITD",-39.025,-73.07916667,"X09438001.4","MaxTmax","�C_decada","Otono",0.42880978865406,0.617168598057038
"213","TEODORO SCHMITD",-39.025,-73.07916667,"X09438001.4","MaxTmax","�C_decada","Invierno",-0.0558954393770854,0.858251867837931
"214","TEODORO SCHMITD",-39.025,-73.07916667,"X09438001.4","MaxTmax","�C_decada","Primavera",-0.862068965517242,0.283695110138103
"215","TEODORO SCHMITD",-39.025,-73.07916667,"X09438001.4","MaxTmax","�C_decada","Verano",0.38226600985222,0.749641812794953
"216","LAGO RANCO",-40.31777778,-72.46916667,"X10307001.5","MaxTmax","�C_decada","Anual",0.944382647385986,0.129473708234154
"217","LAGO RANCO",-40.31777778,-72.46916667,"X10307001.5","MaxTmax","�C_decada","Otono",-0.151279199110118,0.767352194027328
"218","LAGO RANCO",-40.31777778,-72.46916667,"X10307001.5","MaxTmax","�C_decada","Invierno",-0.12174638487208,0.729192981623559
"219","LAGO RANCO",-40.31777778,-72.46916667,"X10307001.5","MaxTmax","�C_decada","Primavera",0.381979977753062,0.489126025838377
"220","LAGO RANCO",-40.31777778,-72.46916667,"X10307001.5","MaxTmax","�C_decada","Verano",1.2957881773399,0.0403402412005868
"221","ADOLFO MATTHEI",-40.59055556,-73.11222222,"X10360002.2","MaxTmax","�C_decada","Anual",-0.551523915461622,0.253375216378888
"222","ADOLFO MATTHEI",-40.59055556,-73.11222222,"X10360002.2","MaxTmax","�C_decada","Otono",0.485728587319245,0.4319614700444
"223","ADOLFO MATTHEI",-40.59055556,-73.11222222,"X10360002.2","MaxTmax","�C_decada","Invierno",-1.27009454949944,6.75697209053633e-05
"224","ADOLFO MATTHEI",-40.59055556,-73.11222222,"X10360002.2","MaxTmax","�C_decada","Primavera",-0.532558398220243,0.325669241604831
"225","ADOLFO MATTHEI",-40.59055556,-73.11222222,"X10360002.2","MaxTmax","�C_decada","Verano",-0.240935960591135,0.48729421671715
"226","Chacalluta_arica_ap_DMC",-18.35555,-70.34028,"X180005","MaxTmax","�C_decada","Anual",0.0785317018909936,0.567400119686718
"227","Chacalluta_arica_ap_DMC",-18.35555,-70.34028,"X180005","MaxTmax","�C_decada","Otono",0.130144605116795,0.829994723608128
"228","Chacalluta_arica_ap_DMC",-18.35555,-70.34028,"X180005","MaxTmax","�C_decada","Invierno",0.275862068965517,0.531796556016555
"229","Chacalluta_arica_ap_DMC",-18.35555,-70.34028,"X180005","MaxTmax","�C_decada","Primavera",-0.18754171301446,0.324274642924078
"230","Chacalluta_arica_ap_DMC",-18.35555,-70.34028,"X180005","MaxTmax","�C_decada","Verano",0.214778325123154,0.2593478781155
"231","La_florida_la_serena_ad_DMC",-29.91444,-71.20667,"X290004","MaxTmax","�C_decada","Anual",0.833147942157955,0.00819030880507796
"232","La_florida_la_serena_ad_DMC",-29.91444,-71.20667,"X290004","MaxTmax","�C_decada","Otono",0.57530589543938,0.352880847181236
"233","La_florida_la_serena_ad_DMC",-29.91444,-71.20667,"X290004","MaxTmax","�C_decada","Invierno",0.845161290322583,0.22476178887195
"234","La_florida_la_serena_ad_DMC",-29.91444,-71.20667,"X290004","MaxTmax","�C_decada","Primavera",0.0553948832035599,0.774712152935252
"235","La_florida_la_serena_ad_DMC",-29.91444,-71.20667,"X290004","MaxTmax","�C_decada","Verano",0.722167487684727,0.00755508619236075
"236","La_ligua_esval_DMC",-32.44805,-71.23,"X320012","MaxTmax","�C_decada","Anual",-1.02869855394883,0.00416914757260379
"237","La_ligua_esval_DMC",-32.44805,-71.23,"X320012","MaxTmax","�C_decada","Otono",-0.332035595105674,0.291771223477326
"238","La_ligua_esval_DMC",-32.44805,-71.23,"X320012","MaxTmax","�C_decada","Invierno",1.37241379310345,0.0319143844566175
"239","La_ligua_esval_DMC",-32.44805,-71.23,"X320012","MaxTmax","�C_decada","Primavera",-0.0718576195773093,0.431029037496754
"240","La_ligua_esval_DMC",-32.44805,-71.23,"X320012","MaxTmax","�C_decada","Verano",-1.39261083743842,0.000297469360605373
"241","San_felipe_escuela_agricola_DMC",-32.75528,-70.70694,"X320019","MaxTmax","�C_decada","Anual",-0.137708565072303,0.843151536509501
"242","San_felipe_escuela_agricola_DMC",-32.75528,-70.70694,"X320019","MaxTmax","�C_decada","Otono",-0.033592880978861,0.742308394071716
"243","San_felipe_escuela_agricola_DMC",-32.75528,-70.70694,"X320019","MaxTmax","�C_decada","Invierno",-0.484093437152389,0.345857850789667
"244","San_felipe_escuela_agricola_DMC",-32.75528,-70.70694,"X320019","MaxTmax","�C_decada","Primavera",-0.191991101223578,0.840952252434375
"245","San_felipe_escuela_agricola_DMC",-32.75528,-70.70694,"X320019","MaxTmax","�C_decada","Verano",-0.0832512315270925,1
"246","Curimon_escuela_agricola_DMC",-32.78444,-70.68778,"X320024","MaxTmax","�C_decada","Anual",-0.288542825361513,0.155532876499348
"247","Curimon_escuela_agricola_DMC",-32.78444,-70.68778,"X320024","MaxTmax","�C_decada","Otono",-0.374972191323691,0.10424971835386
"248","Curimon_escuela_agricola_DMC",-32.78444,-70.68778,"X320024","MaxTmax","�C_decada","Invierno",-0.440266963292544,0.315218206990603
"249","Curimon_escuela_agricola_DMC",-32.78444,-70.68778,"X320024","MaxTmax","�C_decada","Primavera",-0.249944382647383,0.462411424217613
"250","Curimon_escuela_agricola_DMC",-32.78444,-70.68778,"X320024","MaxTmax","�C_decada","Verano",-0.101970443349755,0.327387159928312
"251","La_cruz_inia_DMC",-32.82805,-71.22667,"X320028","MaxTmax","�C_decada","Anual",0.513793103448275,0.283336190166949
"252","La_cruz_inia_DMC",-32.82805,-71.22667,"X320028","MaxTmax","�C_decada","Otono",0.48542825361513,0.693728647715015
"253","La_cruz_inia_DMC",-32.82805,-71.22667,"X320028","MaxTmax","�C_decada","Invierno",0.302224694104561,0.82920318908541
"254","La_cruz_inia_DMC",-32.82805,-71.22667,"X320028","MaxTmax","�C_decada","Primavera",0.627141268075641,0.64200033290835
"255","La_cruz_inia_DMC",-32.82805,-71.22667,"X320028","MaxTmax","�C_decada","Verano",0.303448275862069,0.141432570211917
"256","Cabildo_DMC",-32.44639,-70.9475,"X320043","MaxTmax","�C_decada","Anual",-1.70500556173526,0.00256138781939995
"257","Cabildo_DMC",-32.44639,-70.9475,"X320043","MaxTmax","�C_decada","Otono",-2.04582869855394,8.05735605055004e-06
"258","Cabildo_DMC",-32.44639,-70.9475,"X320043","MaxTmax","�C_decada","Invierno",-2.5230255839822,4.27824875126716e-05
"259","Cabildo_DMC",-32.44639,-70.9475,"X320043","MaxTmax","�C_decada","Primavera",-1.83837597330367,2.58175331766381e-05
"260","Cabildo_DMC",-32.44639,-70.9475,"X320043","MaxTmax","�C_decada","Verano",-1.0128078817734,0.166959277294215
"261","Llay_llay_las_pennas_DMC",-32.88139,-70.91305,"X320045","MaxTmax","�C_decada","Anual",0.762402669632928,0.0451447506356087
"262","Llay_llay_las_pennas_DMC",-32.88139,-70.91305,"X320045","MaxTmax","�C_decada","Otono",-0.0429365962180196,0.871790429321692
"263","Llay_llay_las_pennas_DMC",-32.88139,-70.91305,"X320045","MaxTmax","�C_decada","Invierno",-0.167741935483869,0.760614070954148
"264","Llay_llay_las_pennas_DMC",-32.88139,-70.91305,"X320045","MaxTmax","�C_decada","Primavera",0.788654060066742,0.032797735468325
"265","Llay_llay_las_pennas_DMC",-32.88139,-70.91305,"X320045","MaxTmax","�C_decada","Verano",0.762561576354681,0.0682775182837852
"266","Calle_larga_fdf_DMC",-32.85333,-70.625,"X320046","MaxTmax","�C_decada","Anual",1.77241379310345,4.96633807945532e-07
"267","Calle_larga_fdf_DMC",-32.85333,-70.625,"X320046","MaxTmax","�C_decada","Otono",1.64838709677419,2.0340117986421e-05
"268","Calle_larga_fdf_DMC",-32.85333,-70.625,"X320046","MaxTmax","�C_decada","Invierno",3.58109010011123,2.29246679290232e-07
"269","Calle_larga_fdf_DMC",-32.85333,-70.625,"X320046","MaxTmax","�C_decada","Primavera",1.30322580645161,3.01738535736412e-05
"270","Calle_larga_fdf_DMC",-32.85333,-70.625,"X320046","MaxTmax","�C_decada","Verano",1.76354679802956,8.08957014421003e-07
"271","Nogales_liceo_agricola_fdf_DMC",-32.73361,-71.20417,"X320050","MaxTmax","�C_decada","Anual",2.82525027808677,6.12804809812011e-06
"272","Nogales_liceo_agricola_fdf_DMC",-32.73361,-71.20417,"X320050","MaxTmax","�C_decada","Otono",1.95094549499444,0.000671080477687293
"273","Nogales_liceo_agricola_fdf_DMC",-32.73361,-71.20417,"X320050","MaxTmax","�C_decada","Invierno",2.31701890989989,0.00010676218288838
"274","Nogales_liceo_agricola_fdf_DMC",-32.73361,-71.20417,"X320050","MaxTmax","�C_decada","Primavera",2.32080088987765,1.96162696573923e-06
"275","Nogales_liceo_agricola_fdf_DMC",-32.73361,-71.20417,"X320050","MaxTmax","�C_decada","Verano",2.93940886699507,1.55315857097959e-05
"276","Punta_angeles_faro_DMC",-33.02278,-71.6475,"X330002","MaxTmax","�C_decada","Anual",2.93170189098999,9.9265881355966e-06
"277","Punta_angeles_faro_DMC",-33.02278,-71.6475,"X330002","MaxTmax","�C_decada","Otono",2.04293659621802,3.20836654072143e-06
"278","Punta_angeles_faro_DMC",-33.02278,-71.6475,"X330002","MaxTmax","�C_decada","Invierno",2.82291434927698,1.54955183590236e-05
"279","Punta_angeles_faro_DMC",-33.02278,-71.6475,"X330002","MaxTmax","�C_decada","Primavera",2.906340378198,5.15631184972575e-05
"280","Punta_angeles_faro_DMC",-33.02278,-71.6475,"X330002","MaxTmax","�C_decada","Verano",2.48251231527094,5.46273326112973e-05
"281","Rodelillo_ad_DMC",-33.06528,-71.55639,"X330007","MaxTmax","�C_decada","Anual",0.722135706340376,0.0292860696089868
"282","Rodelillo_ad_DMC",-33.06528,-71.55639,"X330007","MaxTmax","�C_decada","Otono",0.711902113459398,0.204897102329309
"283","Rodelillo_ad_DMC",-33.06528,-71.55639,"X330007","MaxTmax","�C_decada","Invierno",0.952391546162402,0.0202437726792024
"284","Rodelillo_ad_DMC",-33.06528,-71.55639,"X330007","MaxTmax","�C_decada","Primavera",0.446496106785321,0.4748391768453
"285","Rodelillo_ad_DMC",-33.06528,-71.55639,"X330007","MaxTmax","�C_decada","Verano",0.309359605911331,0.266948991620096
"286","Central_florida_DMC",-33.54556,-70.54028,"X330016","MaxTmax","�C_decada","Anual",-1.30433815350389,0.00095170551088575
"287","Central_florida_DMC",-33.54556,-70.54028,"X330016","MaxTmax","�C_decada","Otono",-1.67474972191324,1.19099778389885e-06
"288","Central_florida_DMC",-33.54556,-70.54028,"X330016","MaxTmax","�C_decada","Invierno",-3.76440489432703,9.96639907396072e-08
"289","Central_florida_DMC",-33.54556,-70.54028,"X330016","MaxTmax","�C_decada","Primavera",-1.65205784204671,0.00039277023586724
"290","Central_florida_DMC",-33.54556,-70.54028,"X330016","MaxTmax","�C_decada","Verano",-1.28571428571428,0.00191163215929221
"291","Eulogio_sanchez_tobalaba_ad_DMC",-33.45528,-70.54861,"X330019","MaxTmax","�C_decada","Anual",0.689655172413797,0.00161548749382147
"292","Eulogio_sanchez_tobalaba_ad_DMC",-33.45528,-70.54861,"X330019","MaxTmax","�C_decada","Otono",0.306562847608453,0.315840031693291
"293","Eulogio_sanchez_tobalaba_ad_DMC",-33.45528,-70.54861,"X330019","MaxTmax","�C_decada","Invierno",0.353281423804229,0.238344199428392
"294","Eulogio_sanchez_tobalaba_ad_DMC",-33.45528,-70.54861,"X330019","MaxTmax","�C_decada","Primavera",0.0854282536151266,0.900153341318276
"295","Eulogio_sanchez_tobalaba_ad_DMC",-33.45528,-70.54861,"X330019","MaxTmax","�C_decada","Verano",0.706896551724141,0.00200195119889644
"296","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","MaxTmax","�C_decada","Anual",0.689432703003337,0.00378585971406066
"297","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","MaxTmax","�C_decada","Otono",0.750611790878758,0.00400128024916253
"298","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","MaxTmax","�C_decada","Invierno",0.462068965517239,0.192427013651483
"299","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","MaxTmax","�C_decada","Primavera",0.466963292547273,0.031677278896105
"300","Quinta_normal_santiago_DMC",-33.445,-70.68278,"X330020","MaxTmax","�C_decada","Verano",0.749753694581283,0.0018205390811934
"301","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","MaxTmax","�C_decada","Anual",0.7119021134594,0.0158431038580807
"302","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","MaxTmax","�C_decada","Otono",0.728364849833147,0.0129244321362493
"303","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","MaxTmax","�C_decada","Invierno",0.559065628476088,0.0858239775740383
"304","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","MaxTmax","�C_decada","Primavera",0.496774193548391,0.0657869579730985
"305","Pudahuel_santiago_DMC",-33.37833,-70.78778,"X330021","MaxTmax","�C_decada","Verano",0.783251231527098,0.0124672674016939
"306","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","MaxTmax","�C_decada","Anual",0.5706340378198,0.128928359846397
"307","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","MaxTmax","�C_decada","Otono",-0.0947719688542839,0.555711631425526
"308","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","MaxTmax","�C_decada","Invierno",0.956173526140156,0.068497626347739
"309","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","MaxTmax","�C_decada","Primavera",0.645606229143495,0.186288287259793
"310","Santo_domingo_ad_DMC",-33.65611,-71.61333,"X330030","MaxTmax","�C_decada","Verano",-0.21182266009852,0.836337007876587
"311","Central_queltehues_DMC",-33.79306,-70.21972,"X330036","MaxTmax","�C_decada","Anual",-2.10411568409344,3.82119013022876e-07
"312","Central_queltehues_DMC",-33.79306,-70.21972,"X330036","MaxTmax","�C_decada","Otono",-1.99110122358175,1.68179269564803e-05
"313","Central_queltehues_DMC",-33.79306,-70.21972,"X330036","MaxTmax","�C_decada","Invierno",-2.83092324805339,5.67450561848238e-05
"314","Central_queltehues_DMC",-33.79306,-70.21972,"X330036","MaxTmax","�C_decada","Primavera",-2.29766407119021,4.50743576703993e-07
"315","Central_queltehues_DMC",-33.79306,-70.21972,"X330036","MaxTmax","�C_decada","Verano",-1.8975369458128,8.02310275178059e-06
"316","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","MaxTmax","�C_decada","Anual",-0.0102335928809741,0.337586166760386
"317","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","MaxTmax","�C_decada","Otono",-0.356618464961064,0.460144539795898
"318","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","MaxTmax","�C_decada","Invierno",-0.123915461624023,0.829797871971445
"319","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","MaxTmax","�C_decada","Primavera",0.335038932146829,0.375829635832418
"320","Central_los_morros_DMC",-33.64778,-70.65667,"X330054","MaxTmax","�C_decada","Verano",0.0448275862068937,0.110590637649223
"321","Talagante_DMC",-33.67028,-70.84944,"X330071","MaxTmax","�C_decada","Anual",-0.0473859844271407,0.872062019144839
"322","Talagante_DMC",-33.67028,-70.84944,"X330071","MaxTmax","�C_decada","Otono",-0.0364849833147967,0.957135280383517
"323","Talagante_DMC",-33.67028,-70.84944,"X330071","MaxTmax","�C_decada","Invierno",0.114126807563958,0.694378721088272
"324","Talagante_DMC",-33.67028,-70.84944,"X330071","MaxTmax","�C_decada","Primavera",0.028698553948831,0.871994283520292
"325","Talagante_DMC",-33.67028,-70.84944,"X330071","MaxTmax","�C_decada","Verano",-0.226354679802958,0.665042702280117
"326","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","MaxTmax","�C_decada","Anual",-1.04427141268076,0.0163541352943029
"327","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","MaxTmax","�C_decada","Otono",-0.792992213570633,0.019380859415309
"328","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","MaxTmax","�C_decada","Invierno",-2.34404894327029,0.00281343191611805
"329","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","MaxTmax","�C_decada","Primavera",-1.17074527252503,0.00371466332831901
"330","Pirque_fdf_ex_raco_DMC",-33.67833,-70.58361,"X330072","MaxTmax","�C_decada","Verano",-0.887438423645315,0.0383558930108532
"331","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","MaxTmax","�C_decada","Anual",-0.0885428253615062,0.843881072192235
"332","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","MaxTmax","�C_decada","Otono",-0.217575083426029,0.603167997239268
"333","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","MaxTmax","�C_decada","Invierno",-1.3154616240267,0.215588221530178
"334","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","MaxTmax","�C_decada","Primavera",-0.307007786429367,0.473471094197113
"335","Rio_clarillo_DMC",-33.72833,-70.49667,"X330075","MaxTmax","�C_decada","Verano",0.126600985221675,0.440448172737211
"336","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","MaxTmax","�C_decada","Anual",0.757063403781987,0.0453281676133168
"337","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","MaxTmax","�C_decada","Otono",0.0941045606229136,0.719740426373405
"338","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","MaxTmax","�C_decada","Invierno",0.706117908787545,0.508073239681875
"339","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","MaxTmax","�C_decada","Primavera",0.258064516129033,0.495409133999168
"340","Chorombo_hacienda_DMC",-33.52944,-71.22917,"X330076","MaxTmax","�C_decada","Verano",0.666009852216746,0.164537180059852
"341","Longovilo_fdf_san_pedro_DMC",-33.94139,-71.39333,"X330078","MaxTmax","�C_decada","Anual",-1.06117908787542,0.386347364173119
"342","Longovilo_fdf_san_pedro_DMC",-33.94139,-71.39333,"X330078","MaxTmax","�C_decada","Otono",-0.7250278086763,0.0711561737886856
"343","Longovilo_fdf_san_pedro_DMC",-33.94139,-71.39333,"X330078","MaxTmax","�C_decada","Invierno",-1.81245828698554,0.00969088375791969
"344","Longovilo_fdf_san_pedro_DMC",-33.94139,-71.39333,"X330078","MaxTmax","�C_decada","Primavera",-1.42157953281423,0.139706992215672
"345","Longovilo_fdf_san_pedro_DMC",-33.94139,-71.39333,"X330078","MaxTmax","�C_decada","Verano",-0.983743842364536,0.41559990784068
"346","Polpaico_DMC",-33.12389,-70.82805,"X330081","MaxTmax","�C_decada","Anual",-0.828253615127925,0.356132840885175
"347","Polpaico_DMC",-33.12389,-70.82805,"X330081","MaxTmax","�C_decada","Otono",-0.245161290322571,0.374369247685905
"348","Polpaico_DMC",-33.12389,-70.82805,"X330081","MaxTmax","�C_decada","Invierno",-2.43448275862069,0.00151459475828391
